spec,basis,window,det_tag,p,r,m,T_window,T_eff_common,logLik,k_total,k_longrun,k_rank,k_other,xi_val,IC_xi_eta
Q3,raw,post_fordism,SR_const__LR_none,4,4,6,50,44,991.10013203464,146,32,32,114,3,-566.9133409838503
Q3,raw,post_fordism,SR_const__LR_none,4,5,6,50,44,996.9820674393466,149,35,35,114,6,726.8682119085365
Q3,raw,post_fordism,SR_const__LR_none,5,0,6,50,44,948.8865818867592,150,0,0,150,1,-1330.1447186857795
Q3,raw,post_fordism,SR_const__LR_none,5,1,6,50,44,1093.296204402443,161,11,11,150,1.2,-1463.812188726498
Q3,raw,post_fordism,SR_const__LR_none,5,2,6,50,44,1149.6217450887243,170,20,20,150,1.5,-1372.1170298674747
Q3,raw,post_fordism,SR_const__LR_none,5,3,6,50,44,1187.7090680715,177,27,27,150,2,-1137.9881258517287
Q3,raw,post_fordism,SR_const__LR_none,5,4,6,50,44,1214.6025158330667,182,32,32,150,3,-605.2256281175316
Q3,raw,post_fordism,SR_const__LR_none,5,5,6,50,44,1221.1954712208126,185,35,35,150,6,1095.8263652719488
Q3,raw,post_fordism,SR_none__LR_const,1,0,6,50,44,777.1714513473655,0,0,0,0,1,-1554.342902694731
Q3,raw,post_fordism,SR_none__LR_const,1,1,6,50,44,799.834141770263,12,11,11,1,1.2,-1553.5011700067232
Q3,raw,post_fordism,SR_none__LR_const,1,2,6,50,44,818.8974522669764,22,20,20,2,1.5,-1550.7585429538328
Q3,raw,post_fordism,SR_none__LR_const,1,3,6,50,44,831.3732948930118,30,27,27,3,2,-1537.868331866721
Q3,raw,post_fordism,SR_none__LR_const,1,4,6,50,44,839.0884247570091,36,32,32,4,3,-1511.6725056216146
Q3,raw,post_fordism,SR_none__LR_const,1,5,6,50,44,843.2507563806151,40,35,35,5,6,-1440.5291865565432
Q3,raw,post_fordism,SR_none__LR_const,2,0,6,50,44,803.5063942656927,36,0,0,36,1,-1470.781961710328
Q3,raw,post_fordism,SR_none__LR_const,2,1,6,50,44,828.7904298689197,48,11,11,37,1.2,-1447.9367540187677
Q3,raw,post_fordism,SR_none__LR_const,2,2,6,50,44,850.0759729584404,58,20,20,38,1.5,-1408.7693441051747
Q3,raw,post_fordism,SR_none__LR_const,2,3,6,50,44,864.3852370966755,66,27,27,39,2,-1331.4305626319335
Q3,raw,post_fordism,SR_none__LR_const,2,4,6,50,44,875.2216955456715,72,32,32,40,3,-1175.2465667357674
Q3,raw,post_fordism,SR_none__LR_const,2,5,6,50,44,879.6760294469503,76,35,35,41,6,-695.9947717628693
Q3,raw,post_fordism,SR_none__LR_const,3,0,6,50,44,816.1040134474658,72,0,0,72,1,-1359.7463732528167
Q3,raw,post_fordism,SR_none__LR_const,3,1,6,50,44,862.9073997195952,84,11,11,73,1.2,-1352.6937015348499
Q3,raw,post_fordism,SR_none__LR_const,3,2,6,50,44,902.7350262193492,94,20,20,74,1.5,-1309.7412103954061
Q3,raw,post_fordism,SR_none__LR_const,3,3,6,50,44,926.5116432933826,102,27,27,75,2,-1183.221721383233
Q3,raw,post_fordism,SR_none__LR_const,3,4,6,50,44,937.2738011050805,108,32,32,76,3,-890.658297391413
Q3,raw,post_fordism,SR_none__LR_const,3,5,6,50,44,943.906339296064,112,35,35,77,6,-7.070430534752177
Q3,raw,post_fordism,SR_none__LR_const,4,0,6,50,44,863.4223839991853,108,0,0,108,1,-1318.1522875351984
Q3,raw,post_fordism,SR_none__LR_const,4,1,6,50,44,925.1703637533652,120,11,11,109,1.2,-1313.742637417121
Q3,raw,post_fordism,SR_none__LR_const,4,2,6,50,44,950.8143421575244,130,20,20,110,1.5,-1201.5536020401705
Q3,raw,post_fordism,SR_none__LR_const,4,3,6,50,44,974.812166466288,138,27,27,111,2,-1007.361114086929
Q3,raw,post_fordism,SR_none__LR_const,4,4,6,50,44,987.1329751815372,144,32,32,112,3,-581.6841650811543
Q3,raw,post_fordism,SR_none__LR_const,4,5,6,50,44,993.0727789889896,148,35,35,113,6,711.981651005741
Q3,raw,post_fordism,SR_none__LR_const,5,0,6,50,44,938.1194589250132,144,0,0,144,1,-1331.3156105657968
Q3,raw,post_fordism,SR_none__LR_const,5,1,6,50,44,1082.6856676886437,156,11,11,145,1.2,-1465.296253102409
Q3,raw,post_fordism,SR_none__LR_const,5,2,6,50,44,1141.0203434911043,166,20,20,146,1.5,-1377.619364475744
Q3,raw,post_fordism,SR_none__LR_const,5,3,6,50,44,1182.3366955857232,174,27,27,147,2,-1149.9485186836846
Q3,raw,post_fordism,SR_none__LR_const,5,4,6,50,44,1209.3960668195557,180,32,32,148,3,-617.5178678940192
Q3,raw,post_fordism,SR_none__LR_const,5,5,6,50,44,1217.1140081201636,184,35,35,149,6,1081.2841536697374
Q3,raw,post_fordism,SR_none__LR_const,6,0,6,50,44,1123.6066089325616,180,0,0,180,1,-1566.059083759836
Q3,raw,post_fordism,SR_none__LR_const,6,2,6,50,44,2515.813689103066,202,20,20,182,1.5,-3922.8598154680813
Q3,raw,post_fordism,SR_none__LR_const,6,3,6,50,44,3256.0310588674834,210,27,27,183,2,-5024.87559160509
Q3,raw,post_fordism,SR_none__LR_const,6,4,6,50,44,4162.838626849334,216,32,32,184,3,-6115.710507490404
Q3,raw,post_fordism,SR_none__LR_const,6,5,6,50,44,5215.160080128465,220,35,35,185,6,-6097.423029420521
Q3,raw,post_fordism,SR_none__LR_none,1,0,6,50,44,777.1714513473655,0,0,0,0,1,-1554.342902694731
Q3,raw,post_fordism,SR_none__LR_none,1,1,6,50,44,799.4132288062543,11,11,11,0,1.2,-1557.2003716394079
Q3,raw,post_fordism,SR_none__LR_none,1,2,6,50,44,812.611821711805,20,20,20,0,1.5,-1549.5398507452446
Q3,raw,post_fordism,SR_none__LR_none,1,3,6,50,44,823.1687529689304,27,27,27,0,2,-1544.1643858220677
Q3,raw,post_fordism,SR_none__LR_none,1,4,6,50,44,827.6876366690387,32,32,32,0,3,-1534.2812050526932
Q3,raw,post_fordism,SR_none__LR_none,1,5,6,50,44,829.6525437541789,35,35,35,0,6,-1526.8584503212185
Q3,raw,post_fordism,SR_none__LR_none,2,0,6,50,44,803.5063942656927,36,0,0,36,1,-1470.781961710328
Q3,raw,post_fordism,SR_none__LR_none,2,1,6,50,44,828.7857397464414,47,11,11,36,1.2,-1452.4684013345131
Q3,raw,post_fordism,SR_none__LR_none,2,2,6,50,44,849.3533804618603,56,20,20,36,1.5,-1418.6767280137692
Q3,raw,post_fordism,SR_none__LR_none,2,3,6,50,44,862.1428270523927,63,27,27,36,2,-1349.6508803468776
Q3,raw,post_fordism,SR_none__LR_none,2,4,6,50,44,866.7737009103048,68,32,32,36,3,-1203.7608530720531
Q3,raw,post_fordism,SR_none__LR_none,2,5,6,50,44,870.8481860179443,71,35,35,36,6,-791.864773922405
Q3,raw,post_fordism,SR_none__LR_none,3,0,6,50,44,816.1040134474658,72,0,0,72,1,-1359.7463732528167
Q3,raw,post_fordism,SR_none__LR_none,3,1,6,50,44,855.9317616729073,83,11,11,72,1.2,-1343.283453002176
Q3,raw,post_fordism,SR_none__LR_none,3,2,6,50,44,882.0375207363194,92,20,20,72,1.5,-1279.6987683311013
Q3,raw,post_fordism,SR_none__LR_none,3,3,6,50,44,904.0454462725468,99,27,27,72,2,-1160.994465145071
Q3,raw,post_fordism,SR_none__LR_none,3,4,6,50,44,911.4365240509976,104,32,32,72,3,-884.3940188902665
Q3,raw,post_fordism,SR_none__LR_none,3,5,6,50,44,915.1290972428992,107,35,35,72,6,-63.04163544597054
Q3,raw,post_fordism,SR_none__LR_none,4,0,6,50,44,863.4223839991853,108,0,0,108,1,-1318.1522875351984
Q3,raw,post_fordism,SR_none__LR_none,4,1,6,50,44,922.1043546032504,119,11,11,108,1.2,-1312.1516466775934
Q3,raw,post_fordism,SR_none__LR_none,4,2,6,50,44,946.185425410412,128,20,20,108,1.5,-1203.6483374477004
Q3,raw,post_fordism,SR_none__LR_none,4,3,6,50,44,958.8474173189734,135,27,27,108,2,-998.1367535958093
Q3,raw,post_fordism,SR_none__LR_none,4,4,6,50,44,965.9752968985256,140,32,32,108,3,-584.7790841221502
Q3,raw,post_fordism,SR_none__LR_none,4,5,6,50,44,971.6511307679042,143,35,35,108,6,641.299258430364
Q3,raw,post_fordism,SR_none__LR_none,5,0,6,50,44,938.1194589250132,144,0,0,144,1,-1331.3156105657968
Q3,raw,post_fordism,SR_none__LR_none,5,1,6,50,44,1026.801232684722,155,11,11,144,1.2,-1358.0684106552676
Q3,raw,post_fordism,SR_none__LR_none,5,2,6,50,44,1085.0434428658275,164,20,20,144,1.5,-1277.0181321269454
Q3,raw,post_fordism,SR_none__LR_none,5,3,6,50,44,1119.4576725584589,171,27,27,144,2,-1046.8956104326655
Q3,raw,post_fordism,SR_none__LR_none,5,4,6,50,44,1128.4820653036352,176,32,32,144,3,-501.1001404691972
Q3,raw,post_fordism,SR_none__LR_none,5,5,6,50,44,1135.4925026709257,179,35,35,144,6,1131.0014755506654
Q3,raw,post_fordism,SR_none__LR_none,6,0,6,50,44,1123.6066089325616,180,0,0,180,1,-1566.059083759836
Q3,raw,post_fordism,SR_none__LR_none,6,1,6,50,44,1607.702167786578,191,11,11,180,1.2,-2356.3932886737107
Q3,raw,post_fordism,SR_none__LR_none,6,2,6,50,44,2338.0388157554503,200,20,20,180,1.5,-3578.662637674605
Q3,raw,post_fordism,SR_none__LR_none,6,4,6,50,44,3924.937719337173,212,32,32,180,3,-5685.318968073101
