spec,basis,window,det_tag,p,r,k_longrun,k_total,T_window,T_eff,m,logLik,ll_source,status
Q3,raw,post_fordism,SR_const__LR_none,6,3,27,213,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_const__LR_none,6,4,32,218,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_const__LR_none,6,5,35,221,50,44,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.57591e-19
Q3,raw,post_fordism,SR_const__LR_none,7,0,0,222,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_const__LR_none,7,1,11,233,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_const__LR_none,7,2,20,242,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_const__LR_none,7,3,27,249,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_const__LR_none,7,4,32,254,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_const__LR_none,7,5,35,257,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,post_fordism,SR_none__LR_const,1,0,0,0,50,49,6,777.1714513473655,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,1,1,11,12,50,49,6,799.834141770263,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,1,2,20,22,50,49,6,818.8974522669764,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,1,3,27,30,50,49,6,831.3732948930118,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,1,4,32,36,50,49,6,839.0884247570091,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,1,5,35,40,50,49,6,843.2507563806151,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,0,0,36,50,48,6,803.5063942656927,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,1,11,48,50,48,6,828.7904298689197,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,2,20,58,50,48,6,850.0759729584404,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,3,27,66,50,48,6,864.3852370966755,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,4,32,72,50,48,6,875.2216955456715,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,2,5,35,76,50,48,6,879.6760294469503,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,0,0,72,50,47,6,816.1040134474658,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,1,11,84,50,47,6,862.9073997195952,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,2,20,94,50,47,6,902.7350262193492,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,3,27,102,50,47,6,926.5116432933826,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,4,32,108,50,47,6,937.2738011050805,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,3,5,35,112,50,47,6,943.906339296064,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,0,0,108,50,46,6,863.4223839991853,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,1,11,120,50,46,6,925.1703637533652,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,2,20,130,50,46,6,950.8143421575244,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,3,27,138,50,46,6,974.8121664662879,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,4,32,144,50,46,6,987.1329751815371,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,4,5,35,148,50,46,6,993.0727789889897,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,0,0,144,50,45,6,938.1194589250131,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,1,11,156,50,45,6,1082.6856676886437,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,2,20,166,50,45,6,1141.0203434911045,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,3,27,174,50,45,6,1182.3366955857232,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,4,32,180,50,45,6,1209.3960668195555,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,5,5,35,184,50,45,6,1217.1140081201636,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,6,0,0,180,50,44,6,1123.6066089325616,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_const,6,1,11,192,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_none__LR_const,6,2,20,202,50,44,6,2515.813689103066,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_const,6,3,27,210,50,44,6,3256.0310588674834,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_const,6,4,32,216,50,44,6,4162.838626849334,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_const,6,5,35,220,50,44,6,5215.160080128465,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_const,7,0,0,216,50,43,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_none__LR_const,7,1,11,228,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_const,7,2,20,238,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_const,7,3,27,246,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_const,7,4,32,252,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_const,7,5,35,256,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_none,1,0,0,0,50,49,6,777.1714513473655,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,1,1,11,11,50,49,6,799.4132288062543,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,1,2,20,20,50,49,6,812.611821711805,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,1,3,27,27,50,49,6,823.1687529689304,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,1,4,32,32,50,49,6,827.6876366690387,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,1,5,35,35,50,49,6,829.6525437541789,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,0,0,36,50,48,6,803.5063942656927,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,1,11,47,50,48,6,828.7857397464414,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,2,20,56,50,48,6,849.3533804618603,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,3,27,63,50,48,6,862.1428270523927,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,4,32,68,50,48,6,866.7737009103048,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,2,5,35,71,50,48,6,870.8481860179443,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,0,0,72,50,47,6,816.1040134474658,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,1,11,83,50,47,6,855.9317616729073,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,2,20,92,50,47,6,882.0375207363194,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,3,27,99,50,47,6,904.0454462725469,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,4,32,104,50,47,6,911.4365240509975,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,3,5,35,107,50,47,6,915.1290972428992,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,0,0,108,50,46,6,863.4223839991853,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,1,11,119,50,46,6,922.1043546032505,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,2,20,128,50,46,6,946.1854254104121,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,3,27,135,50,46,6,958.8474173189734,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,4,32,140,50,46,6,965.9752968985255,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,4,5,35,143,50,46,6,971.6511307679042,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,0,0,144,50,45,6,938.1194589250131,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,1,11,155,50,45,6,1026.801232684722,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,2,20,164,50,45,6,1085.0434428658277,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,3,27,171,50,45,6,1119.4576725584589,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,4,32,176,50,45,6,1128.4820653036352,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,5,5,35,179,50,45,6,1135.4925026709257,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,6,0,0,180,50,44,6,1123.6066089325616,stats_logLik,computed
Q3,raw,post_fordism,SR_none__LR_none,6,1,11,191,50,44,6,1607.702167786578,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_none,6,2,20,200,50,44,6,2338.0388157554503,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_none,6,3,27,207,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_none__LR_none,6,4,32,212,50,44,6,3924.9377193371724,resid_Sigma,computed
Q3,raw,post_fordism,SR_none__LR_none,6,5,35,215,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_none__LR_none,7,0,0,216,50,43,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_none__LR_none,7,1,11,227,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_none,7,2,20,236,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_none,7,3,27,243,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_none,7,4,32,248,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,post_fordism,SR_none__LR_none,7,5,35,251,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
