"year","CFC_ME_GPIM_2017","CFC_NRC_GPIM_2017","CFC_RATE_N_ME","CFC_RATE_N_NRC","CFC_RATE_N_TOT","CFC_TOT_GPIM_2017","DELTA_G_ME","DELTA_G_NRC","DELTA_G_TOT","DELTA_I_ME","DELTA_I_NRC","DELTA_I_TOT","DELTA_N_ME","DELTA_N_NRC","DELTA_N_TOT","DLOG_G_ME","DLOG_G_NRC","DLOG_G_TOT","DLOG_I_ME","DLOG_I_NRC","DLOG_I_TOT","DLOG_N_ME","DLOG_N_NRC","DLOG_N_TOT","G_ME_GPIM_2017","G_NRC_GPIM_2017","G_TOT_GPIM_2017","GAP_ARITH_LOG_G_ME","GAP_ARITH_LOG_G_NRC","GAP_ARITH_LOG_G_TOT","GAP_ARITH_LOG_I_ME","GAP_ARITH_LOG_I_NRC","GAP_ARITH_LOG_I_TOT","GAP_ARITH_LOG_N_ME","GAP_ARITH_LOG_N_NRC","GAP_ARITH_LOG_N_TOT","GROSS_ACCUMULATION_NET_FLOW_ME","GROSS_ACCUMULATION_NET_FLOW_NRC","GROSS_ACCUMULATION_NET_FLOW_TOT","GROWTH_ARITH_G_ME","GROWTH_ARITH_G_NRC","GROWTH_ARITH_G_TOT","GROWTH_ARITH_I_ME","GROWTH_ARITH_I_NRC","GROWTH_ARITH_I_TOT","GROWTH_ARITH_N_ME","GROWTH_ARITH_N_NRC","GROWTH_ARITH_N_TOT","I_ME_REAL_2017","I_NRC_REAL_2017","I_TOT_REAL_2017","INV_RATE_G_ME","INV_RATE_G_NRC","INV_RATE_G_TOT","K_GROSS_ME","K_GROSS_NRC","K_GROSS_TOT","K_NET_ME","K_NET_NRC","K_NET_TOT","L1_DLOG_G_ME","L1_DLOG_G_NRC","L1_DLOG_G_TOT","L1_DLOG_N_ME","L1_DLOG_N_NRC","L1_DLOG_N_TOT","L1_LOG_G_ME","L1_LOG_G_NRC","L1_LOG_G_TOT","L1_LOG_N_ME","L1_LOG_N_NRC","L1_LOG_N_TOT","LOG_G_ME_GPIM_2017","LOG_G_NRC_GPIM_2017","LOG_G_TOT_GPIM_2017","LOG_I_ME_REAL_2017","LOG_I_NRC_REAL_2017","LOG_I_TOT_REAL_2017","LOG_N_ME_GPIM_2017","LOG_N_NRC_GPIM_2017","LOG_N_TOT_GPIM_2017","N_ME_GPIM_2017","N_NRC_GPIM_2017","N_TOT_GPIM_2017","NET_ACCUMULATION_NET_FLOW_ME","NET_ACCUMULATION_NET_FLOW_NRC","NET_ACCUMULATION_NET_FLOW_TOT","RET_ME_GPIM_2017","RET_NRC_GPIM_2017","RET_RATE_G_ME","RET_RATE_G_NRC","RET_RATE_G_TOT","RET_TOT_GPIM_2017","SHARE_GROSS_ME_TOT","SHARE_GROSS_NRC_TOT","SHARE_INVESTMENT_ME_TOT","SHARE_INVESTMENT_NRC_TOT","SHARE_NET_ME_TOT","SHARE_NET_NRC_TOT"
1979,764903.258618461,1111492.40433701,0.156654793318183,0.0623603414265043,0.0826371668730876,1876395.66295547,110450.99594724,-163715.636904001,-53264.6409568004,12405.182153657,67482.462334419,79887.6444880799,78305.0380526204,-71726.4146234989,6578.62342910096,0.012526453407224,-0.00676469418933934,-0.00161314617139041,0.0148211764319974,0.0671035001658105,0.0433525965546568,0.0159099021998745,-0.004032333309123,0.000289683074395697,8872760.4067231,24119718.2821567,32992478.6888798,0.0000787846378292149,0.000022829037578549,0.0000013004209361183,0.000110378273189939,0.00230265599557751,0.000953452102024806,0.000127236371167249,0.00000811893953546212,0.0000000419621936258228,110450.99594724,-163715.63690403,-53264.64095679,0.0126052380450532,-0.00674186515176079,-0.00161184575045429,0.0149315547051874,0.069406156161388,0.0443060486566816,0.0160371385710418,-0.00402421436958754,0.000289725036589323,843208.296671081,1039765.98971352,1882974.2863846,0.0962312852858296,0.0428179141870615,0.0569808422098493,8872760.4067231,24119718.2821567,32992478.6888798,4961036.31244689,17751979.7888933,22713016.1013402,0.0138780710726696,-0.00707176353997951,-0.00155938734076244,0.0162051165216557,-0.00645804591295729,-0.00162778221354642,15.985970059535,17.0053049441001,17.313403321106,15.4012153086386,16.6960399383774,16.9381590315831,15.9984965129423,16.9985402499108,17.3117901749346,13.6449692962264,13.8545062359082,14.448363151882,15.4171252108385,16.6920076050683,16.9384487146575,4961036.31244689,17751979.7888933,22713016.1013402,78305.03805262,-71726.4146234901,6578.62342913006,732757.300723841,1203481.62661755,0.0836260472407763,0.0495597793388235,0.0585926879603033,1936238.92734139,0.268932822246959,0.731067177753041,0.447806591289189,0.552193408710811,0.218422612404795,0.781577387595205
1980,781709.634602919,1082981.1683754,0.157569827223732,0.0610062190952345,0.0820978946458939,1864690.80297832,-22993.4256433714,-90367.2635124996,-113360.689155899,-89497.667792207,18360.94016936,-71136.7276228499,-27999.0057240501,-24854.2384925,-52853.2442166023,-0.00259482612628581,-0.0037536496937598,-0.00344187196803958,-0.112205504226941,0.017504619830099,-0.0385110377979938,-0.00565976796669787,-0.00140106365820358,-0.00232971413223382,8849766.98107973,24029351.0186442,32879117.9997239,0.00000336365132156367,0.00000703613652967058,0.00000591645148399723,0.00606605073064949,0.000154103720205724,0.000732121677245415,0.000015986312892481,0.000000981031473107916,0.00000271167774765864,-22993.425643364,-90367.26351244,-113360.68915581,-0.00259146247496425,-0.00374661355723013,-0.00343595551655558,-0.106139453496291,0.0176587235503047,-0.0377789161207484,-0.00564378165380539,-0.00140008262673048,-0.00232700245448616,753710.628878874,1058126.92988288,1811837.55876175,0.084946577426769,0.0438697880922458,0.0549166849768228,8849766.98107973,24029351.0186442,32879117.9997239,4933037.30672284,17727125.5504008,22660162.8571236,0.012526453407224,-0.00676469418933934,-0.00161314617139041,0.0159099021998745,-0.004032333309123,0.000289683074395697,15.9984965129423,16.9985402499108,17.3117901749346,15.4171252108385,16.6920076050683,16.9384487146575,15.995901686816,16.994786600217,17.3083483029665,13.5327637919994,13.8720108557383,14.409852114084,15.4114654428718,16.6906065414101,16.9361190005252,4933037.30672284,17727125.5504008,22660162.8571236,-27999.005724045,-24854.2384925198,-52853.2442165699,776704.054522238,1148494.19339532,0.0875380399017324,0.0476164016494734,0.0583526404933756,1925198.24791756,0.269160717180858,0.730839282819143,0.415992385870385,0.584007614129617,0.217696463076039,0.782303536923963
1981,783956.57253446,1066293.80883436,0.158919652090623,0.0601504065508382,0.0816521219655384,1850250.38136882,-58939.5185278691,-22167.8342482001,-81107.3527759984,-7157.35745729704,35346.2435993,28188.8861420099,-37403.30111288,27179.3646477982,-10223.9364649989,-0.00668228477612232,-0.000922957336101149,-0.00246988245920576,-0.00954153700135052,0.0328587303502594,0.0154383876281852,-0.00761109624785661,0.00153203349512054,-0.000451287295209823,8790827.46255186,24007183.184396,32798010.6469479,0.000022276817282463,0.000000425794113177746,0.00000304765005183436,0.0000453760304704454,0.000545809881234698,0.000119787554624695,0.0000288910490623389,0.00000117416285668132,0.000000101814793701603,-58939.5185278751,-22167.8342482499,-81107.35277612,-0.00666000795883985,-0.000922531541987971,-0.00246683480915393,-0.00949616097088007,0.0334045402314941,0.0155581751828099,-0.00758220519879427,0.00153320765797723,-0.000451185480416122,746553.271421577,1093473.17348218,1840026.44490376,0.084358523000398,0.0455057305806454,0.0559633760528251,8790827.46255186,24007183.184396,32798010.6469479,4895634.00560996,17754304.9150486,22649938.9206586,-0.00259482612628581,-0.0037536496937598,-0.00344187196803958,-0.00565976796669787,-0.00140106365820358,-0.00232971413223382,15.995901686816,16.994786600217,17.3083483029665,15.4114654428718,16.6906065414101,16.9361190005252,15.9892194020399,16.9938636428809,17.3058784205073,13.5232222549981,13.9048695860885,14.4252905017122,15.403854346624,16.6921385749052,16.93566771323,4895634.00560996,17754304.9150486,22649938.9206586,-37403.301112883,27179.3646478201,-10223.9364650601,805492.789949452,1115641.00773043,0.0910185309592385,0.0464282621226354,0.0584302108619827,1921133.79767988,0.268029288641319,0.73197071135868,0.405729642358822,0.594270357641177,0.216143364569727,0.783856635430271
1982,775437.87163758,1094842.56219154,0.158393758755045,0.0616663151517437,0.0825733102583898,1870280.43382912,-112248.853470551,-105911.3604904,-218160.213961001,-78345.498847779,-23747.3677846901,-102092.86663247,-107230.09906378,-25116.7564940006,-132346.855557799,-0.0128510835267228,-0.00442141300568011,-0.00667385014131128,-0.110867814054096,-0.0219566688472117,-0.0570831349702967,-0.0221466464295528,-0.00141568704280104,-0.00586028199610666,8678578.60908131,23901271.8239056,32579850.4329869,0.0000822225806149639,0.00000976005677272556,0.0000222206778851802,0.00592486912721281,0.000239293093889561,0.00159867880107586,0.000243436561146757,0.00000100161218688326,0.0000171379584382814,-112248.853470544,-105911.36049033,-218160.21396087,-0.0127688609461079,-0.00441165294890738,-0.0066516294634261,-0.104942944926883,-0.0217173757533221,-0.0554844561692208,-0.021903209868406,-0.00141468543061416,-0.00584314403766838,668207.772573798,1069725.80569749,1737933.57827129,0.0760119312340395,0.0445585722190341,0.052988993661206,8678578.60908131,23901271.8239056,32579850.4329869,4788403.90654618,17729188.1585546,22517592.0651008,-0.00668228477612232,-0.000922957336101149,-0.00246988245920576,-0.00761109624785661,0.00153203349512054,-0.000451287295209823,15.9892194020399,16.9938636428809,17.3058784205073,15.403854346624,16.6921385749052,16.93566771323,15.9763683185131,16.9894422298753,17.299204570366,13.412354440944,13.8829129172413,14.3682073667419,15.3817077001944,16.6907228878624,16.9298074312339,4788403.90654618,17729188.1585546,22517592.0651008,-107230.099063782,-25116.7564940499,-132346.85555783,780456.626044342,1175637.16618782,0.0887807921801466,0.0489702251679386,0.0596406231246281,1956093.79223216,0.266378712417117,0.733621287582883,0.38448406827979,0.615515931720209,0.212651685522252,0.787348314477747
1983,763303.142233824,1085040.72984158,0.159406590824621,0.0612008130399378,0.0820844372138743,1848343.8720754,-129910.82700236,-253877.731653199,-383788.558655601,-15119.92898341,-167179.954075885,-182299.8830593,-110215.29864344,-182494.878219999,-292710.176863499,-0.0150823047021262,-0.010678749418112,-0.0118498693702982,-0.0228875186235218,-0.169938144221804,-0.110813825123921,-0.0232861568170382,-0.0103468148139498,-0.0130844062488151,8548667.78207895,23647394.0922524,32196061.8743313,0.000113168296952676,0.0000568154254917633,0.0000699331964041164,0.000259932408576739,0.0136551479759775,0.00591920467436872,0.000269030276654685,0.0000533441491950663,0.0000852287161001684,-129910.827002365,-253877.731653245,-383788.55865561,-0.0149691364051736,-0.0106219339926202,-0.0117799361738941,-0.022627586214945,-0.156282996245827,-0.104894620449553,-0.0230171265403835,-0.0102934706647548,-0.012999177532715,653087.843590388,902545.851621605,1555633.69521199,0.0752528579860985,0.0377614153033855,0.0477483375318666,8548667.78207895,23647394.0922524,32196061.8743313,4678188.60790274,17546693.2803346,22224881.8882373,-0.0128510835267228,-0.00442141300568011,-0.00667385014131128,-0.0221466464295528,-0.00141568704280104,-0.00586028199610666,15.9763683185131,16.9894422298753,17.299204570366,15.3817077001944,16.6907228878624,16.9298074312339,15.961286013811,16.9787634804571,17.2873547009957,13.3894669223205,13.7129747730195,14.257393541618,15.3584215433774,16.6803760730485,16.9167230249851,4678188.60790274,17546693.2803346,22224881.8882373,-110215.298643436,-182494.878219975,-292710.17686341,782998.670592753,1156423.58327485,0.0902219943912727,0.0483833492960076,0.059528273705761,1939422.2538676,0.265519050604586,0.734480949395416,0.419821096444809,0.580178903555193,0.210493294471846,0.789506705528155
1984,750823.105985857,1086694.91607683,0.160494406898754,0.0619316072102736,0.0826784156290707,1837518.02206269,-60785.48777752,-181631.1378625,-242416.625639997,75448.4731318951,85712.967760261,161161.44089216,-22286.7892635697,-98436.0966949984,-120722.8859585,-0.00713592193781842,-0.00771045920487268,-0.00755787642513539,0.109325832423343,0.090725132341289,0.0985762761192408,-0.00477536226832953,-0.00562574628664692,-0.00544668605429877,8487882.29430143,23465762.9543899,31953645.2486913,0.0000254002370046443,0.0000296493383002061,0.0000284889309068795,0.00619993317215924,0.00424286026125908,0.00502230328167534,0.0000113839144168073,0.0000157948774363618,0.0000148063005353154,-60785.4877775169,-181631.137862474,-242416.62563999,-0.00711052170081378,-0.00768080986657247,-0.00752938749422851,0.115525765595502,0.0949679926025481,0.103598579400916,-0.00476397835391272,-0.00560995140921055,-0.00543187975376345,728536.316722283,988258.819381866,1716795.13610415,0.0852222048269971,0.0417914471051865,0.0533231406625195,8487882.29430143,23465762.9543899,31953645.2486913,4655901.81863917,17448257.1836396,22104159.0022788,-0.0150823047021262,-0.010678749418112,-0.0118498693702982,-0.0232861568170382,-0.0103468148139498,-0.0130844062488151,15.961286013811,16.9787634804571,17.2873547009957,15.3584215433774,16.6803760730485,16.9167230249851,15.9541500918732,16.9710530212523,17.2797968245706,13.4987927547438,13.8036999053608,14.3559698177372,15.353646181109,16.6747503267618,16.9112763389308,4655901.81863917,17448257.1836396,22104159.0022788,-22286.7892635739,-98436.0966949639,-120722.88595854,789321.8044998,1169889.95724434,0.0923327265278105,0.0494722569717579,0.0608525281567478,1959211.76174414,0.26563111120003,0.734368888799971,0.424358329891078,0.575641670108921,0.210634651069927,0.789365348930072
1985,741661.85916269,1059182.24261696,0.159294995481555,0.060704185608297,0.0814708264446521,1800844.10177965,-41997.8509059697,-88509.8656736016,-130507.716579501,-12451.9431904081,40331.244310444,27879.30112004,-25577.4856308205,-30592.1789246015,-56169.6645555012,-0.00496025930517163,-0.00377900393626618,-0.00409264603993265,-0.0172394756153142,0.0399996468846684,0.0161087095493357,-0.00550870717425767,-0.00175484741863485,-0.00254436972921823,8445884.44339546,23377253.0887163,31823137.5321118,0.0000122817708735736,0.00000713144928857169,0.00000836346234955529,0.000147749500094767,0.000810759781543081,0.000130444752618607,0.0000151451046227205,0.00000153884445322321,0.00000323416510514133,-41997.850905975,-88509.86567366,-130507.71657963,-0.00494797753429806,-0.00377187248697761,-0.00408428257758309,-0.0170917261152195,0.0408104066662115,0.0162391543019543,-0.00549356206963494,-0.00175330857418163,-0.00254113556411309,716084.373531875,1028590.06369231,1744674.43722419,0.0843654929113046,0.0438336509957749,0.0546001692027812,8445884.44339546,23377253.0887163,31823137.5321118,4630324.33300835,17417665.004715,22047989.3377233,-0.00713592193781842,-0.00771045920487268,-0.00755787642513539,-0.00477536226832953,-0.00562574628664692,-0.00544668605429877,15.9541500918732,16.9710530212523,17.2797968245706,15.353646181109,16.6747503267618,16.9112763389308,15.949189832568,16.967274017316,17.2757041785307,13.4815532791285,13.8436995522455,14.3720785272866,15.3481374739348,16.6729954793432,16.9087319692016,4630324.33300835,17417665.004715,22047989.3377233,-25577.485630815,-30592.1789246501,-56169.66455546,758082.22443785,1117099.92936597,0.0893134704456033,0.047605523482755,0.0586844517803683,1875182.15380382,0.265400746072664,0.734599253927335,0.410440113211711,0.589559886788286,0.210011183427327,0.789988816572676
1986,735140.390481918,1041556.79731326,0.158766500489242,0.0597988764298377,0.0805831842795441,1776697.18779518,-74906.9588703103,-226235.379202999,-301142.338073302,-48300.8984824599,-173301.187606216,-221602.08608868,-67356.9154324997,-186267.921227198,-253624.836659599,-0.00890861262897857,-0.00972471825171795,-0.0095080582767757,-0.0698340183017461,-0.184504994623351,-0.135838390867546,-0.0146537546214489,-0.0107517897682676,-0.0115699839870231,8370977.48452515,23151017.7095133,31521995.1940385,0.0000395641151919191,0.0000471321664563644,0.00004505866621159,0.00238261136176494,0.0160207814042189,0.0088220940957236,0.000106843738267318,0.0000575938943215525,0.0000666748745837397,-74906.958870313,-226235.379202916,-301142.33807323,-0.00886904851378665,-0.00967758608526158,-0.00946299961056411,-0.0674514069399811,-0.168484213219132,-0.127016296771822,-0.0145469108831816,-0.0106941958739461,-0.0115033091124394,667783.475049415,855288.876086094,1523072.35113551,0.0790661391977261,0.0365863719248915,0.0478605338520949,8370977.48452515,23151017.7095133,31521995.1940385,4562967.41757585,17231397.0834878,21794364.5010637,-0.00496025930517163,-0.00377900393626618,-0.00409264603993265,-0.00550870717425767,-0.00175484741863485,-0.00254436972921823,15.949189832568,16.967274017316,17.2757041785307,15.3481374739348,16.6729954793432,16.9087319692016,15.940281219939,16.9575492990643,17.2661961202539,13.4117192608268,13.6591945576221,14.236240136419,15.3334837193133,16.6622436895749,16.8971619852146,4562967.41757585,17231397.0834878,21794364.5010637,-67356.915432503,-186267.921227166,-253624.83665967,742690.433919728,1081524.25528901,0.0879351877115131,0.0462639580101496,0.0573235334626568,1824214.68920874,0.265559887088248,0.734440112911751,0.438445011854858,0.561554988145141,0.209364554646828,0.790635445353169
1987,730278.257630919,1060869.53725621,0.160044591775519,0.0615660780211955,0.0821839881956508,1791147.79488713,-140573.68082336,-346843.849618901,-487417.530442297,-43947.2449674481,-69373.0992844179,-113320.34425187,-106442.02754895,-274953.760454502,-381395.788003501,-0.0169355836410894,-0.0150951578633389,-0.0155835709072427,-0.0680760997134051,-0.0845896461485527,-0.0773157711764529,-0.0236037594745362,-0.0160852329658603,-0.0176546741462076,8230403.80370179,22804173.8598944,31034577.6635962,0.000142600852253962,0.000113360779041666,0.000120795551751297,0.00226547904149342,0.00347892294836601,0.00291330161065378,0.00027638984683475,0.000128676505445374,0.000154930669636563,-140573.680823353,-346843.849618924,-487417.53044228,-0.0167929827888354,-0.0149817970842973,-0.0154627753554914,-0.0658106206719117,-0.0811107232001867,-0.0744024695657992,-0.0233273696277014,-0.0159565564604149,-0.017499743476571,623836.230081967,785915.776801676,1409752.00688364,0.0745237018299488,0.0339473532724535,0.0447228038138352,8230403.80370179,22804173.8598944,31034577.6635962,4456525.3900269,16956443.3230333,21412968.7130602,-0.00890861262897857,-0.00972471825171795,-0.0095080582767757,-0.0146537546214489,-0.0107517897682676,-0.0115699839870231,15.940281219939,16.9575492990643,17.2661961202539,15.3334837193133,16.6622436895749,16.8971619852146,15.9233456362979,16.942454141201,17.2506125493466,13.3436431611133,13.5746049114736,14.1589243652426,15.3098799598388,16.6461584566091,16.8795073110683,4456525.3900269,16956443.3230333,21412968.7130602,-106442.027548952,-274953.760454534,-381395.78800349,764409.91090532,1132759.6264206,0.0913166846187834,0.0489291503567518,0.0601855791693261,1897169.53732592,0.26520108934352,0.73479891065648,0.442514872854129,0.557485127145873,0.208122724585535,0.791877275414465
1988,722237.897355817,1037777.87170247,0.162063005177102,0.0612025677750931,0.0821939168100881,1760015.76905829,-168406.20009322,-348957.794126898,-517363.9942201,2714.13071080809,-35740.5972885661,-33026.4665777502,-95687.5365630398,-287602.692189399,-383290.228752401,-0.0206737108840205,-0.0154206545759337,-0.0168110843704738,0.00434127332027501,-0.0465428805507937,-0.0237059245324911,-0.0217051947498739,-0.0171067525403927,-0.0180620519367771,8061997.60360857,22455216.0657675,30517213.6693761,0.000212236075521302,0.000118289479489258,0.000140517758350358,0.00000943697824593633,0.00106650974422429,0.00027877818583855,0.000233862671933618,0.000145489691200457,0.00016214119163022,-168406.200093219,-348957.79412691,-517363.99422012,-0.0204614748084992,-0.0153023650964444,-0.0166705666121235,0.00435071029852094,-0.0454763708065694,-0.0234271463466525,-0.0214713320779403,-0.0169612628491923,-0.0178999107451469,626550.360792775,750175.17951311,1376725.54030589,0.0761263208630142,0.0328963980068771,0.0443610206405612,8061997.60360857,22455216.0657675,30517213.6693761,4360837.85346386,16668840.6308439,21029678.4843078,-0.0169355836410894,-0.0150951578633389,-0.0155835709072427,-0.0236037594745362,-0.0160852329658603,-0.0176546741462076,15.9233456362979,16.942454141201,17.2506125493466,15.3098799598388,16.6461584566091,16.8795073110683,15.9026719254139,16.927033486625,17.2338014649762,13.3479844344336,13.5280620309228,14.1352184407101,15.2881747650889,16.6290517040687,16.8614452591316,4360837.85346386,16668840.6308439,21029678.4843078,-95687.536563042,-287602.69218936,-383290.2287524,794956.560885994,1099132.97364002,0.0965877956715133,0.0481987631033221,0.0610315872526853,1894089.53452601,0.264178692424294,0.735821307575705,0.4551018648594,0.544898135140597,0.207365883254843,0.792634116745155
1989,703251.088590695,985702.324272843,0.161265131202275,0.0591344260889331,0.0803128499622011,1688953.41286354,-127368.8175159,-255963.816785,-383332.634300902,2752.40003269794,-939.841657478944,1812.55837521004,-73948.3277652198,-236466.9864172,-310415.314182501,-0.0159247964064573,-0.0114643228280435,-0.0126407525042964,0.0043833222090317,-0.00125361503027577,0.00131570613500287,-0.0171027894469553,-0.0142877543484126,-0.0148708456957216,7934628.78609267,22199252.2489825,30133881.0350752,0.000126129155689332,0.0000654649397326158,0.0000795587316953731,0.00000962080869368418,0.000000785447072368817,0.000000865921042018762,0.000145422479852445,0.000101585576743845,0.000110024962578639,-127368.817515898,-255963.816784959,-383332.63430086,-0.0157986672507679,-0.0113988578883109,-0.012561193772601,0.00439294301772539,-0.0012528295832034,0.00131657205604489,-0.0169573669671029,-0.0141861687716687,-0.014760820733143,629302.760825473,749235.337855631,1378538.0986811,0.0780579196083853,0.0333657594592387,0.0451724758890572,7934628.78609267,22199252.2489825,30133881.0350752,4286889.52569864,16432373.6444267,20719263.1701253,-0.0206737108840205,-0.0154206545759337,-0.0168110843704738,-0.0217051947498739,-0.0171067525403927,-0.0180620519367771,15.9026719254139,16.927033486625,17.2338014649762,15.2881747650889,16.6290517040687,16.8614452591316,15.8867471290075,16.915569163797,17.2211607124719,13.3523677566427,13.5268084158925,14.1365341468451,15.271071975642,16.6147639497203,16.8465744134358,4286889.52569864,16432373.6444267,20719263.1701253,-73948.3277652221,-236466.986417212,-310415.31418244,756671.578341371,1005199.15464059,0.093856586859153,0.0447646173475478,0.0577336696616569,1761870.73298196,0.263312541018428,0.736687458981571,0.456500086161965,0.543499913838038,0.206903570387572,0.79309642961243
