"current_path","match_type","matched_text","proposed_action","immutable_release_status","label_status"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 664: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1955"",1929,1955,27,""expanding_endpoint"",,1955,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 665: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1956"",1929,1956,28,""expanding_endpoint"",,1956,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 666: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1957"",1929,1957,29,""expanding_endpoint"",,1957,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 667: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1958"",1929,1958,30,""expanding_endpoint"",,1958,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 668: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1959"",1929,1959,31,""expanding_endpoint"",,1959,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 669: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1960"",1929,1960,32,""expanding_endpoint"",,1960,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 670: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1961"",1929,1961,33,""expanding_endpoint"",,1961,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 671: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1962"",1929,1962,34,""expanding_endpoint"",,1962,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 672: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1963"",1929,1963,35,""expanding_endpoint"",,1963,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 673: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1964"",1929,1964,36,""expanding_endpoint"",,1964,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 674: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1965"",1929,1965,37,""expanding_endpoint"",,1965,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 675: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1966"",1929,1966,38,""expanding_endpoint"",,1966,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 676: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1967"",1929,1967,39,""expanding_endpoint"",,1967,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 677: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1968"",1929,1968,40,""expanding_endpoint"",,1968,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 678: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1969"",1929,1969,41,""expanding_endpoint"",,1969,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 679: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1970"",1929,1970,42,""expanding_endpoint"",,1970,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 680: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1971"",1929,1971,43,""expanding_endpoint"",,1971,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 681: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1972"",1929,1972,44,""expanding_endpoint"",,1972,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 682: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""pre_1974_expanding"",""pre_1974_expanding_1929_1973"",1929,1973,45,""expanding_endpoint"",,1973,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 683: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_1998"",1974,1998,25,""expanding_endpoint"",,1998,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 684: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_1999"",1974,1999,26,""expanding_endpoint"",,1999,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 685: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2000"",1974,2000,27,""expanding_endpoint"",,2000,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 686: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2001"",1974,2001,28,""expanding_endpoint"",,2001,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 687: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2002"",1974,2002,29,""expanding_endpoint"",,2002,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",TRUE,""drift"",0,0,""exploratory window with 25 <= n < 30""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 688: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2003"",1974,2003,30,""expanding_endpoint"",,2003,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 689: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2004"",1974,2004,31,""expanding_endpoint"",,2004,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 690: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2005"",1974,2005,32,""expanding_endpoint"",,2005,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 691: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2006"",1974,2006,33,""expanding_endpoint"",,2006,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 692: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2007"",1974,2007,34,""expanding_endpoint"",,2007,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 693: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2008"",1974,2008,35,""expanding_endpoint"",,2008,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 694: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2009"",1974,2009,36,""expanding_endpoint"",,2009,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 695: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2010"",1974,2010,37,""expanding_endpoint"",,2010,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 696: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2011"",1974,2011,38,""expanding_endpoint"",,2011,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_rolling_integration_order_windows.csv","content","line 697: ""S30I_I2_RISK_AND_ROLLING_AUDIT_B1_E2B"",""omega_m_ME_NRC_t"",""post_1973_expanding"",""post_1973_expanding_1974_2012"",1974,2012,39,""expanding_endpoint"",,2012,""fail_to_reject_unit_root_5pct"",""reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""fail_to_reject_stationarity_5pct"",""fail_to_reject_unit_root_5pct"",""reject_unit_root_5pct"",""I1_preferred"",FALSE,""drift"",0,0,""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
