window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,run_tag,include_e_raw,e_raw_mode,spec_type,degree_meta,vars,e_linear,e_linear_mode,PIC_min,dPIC,in_ambiguity
fordism,const,2,0,49,5,3,TRUE,47,40,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,2,1,49,5,3,TRUE,47,40,TRUE,NA,492.4453077344133,36,-794.5044334259264,-844.785084736844,TRUE,computed,-794.5044334259264,-844.785084736844,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,106.63940874569596,FALSE
fordism,const,2,2,49,5,3,TRUE,47,40,TRUE,NA,506.6823616695453,47,-764.804985671971,-830.4491693278911,TRUE,computed,-764.804985671971,-830.4491693278911,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,136.33885649965134,FALSE
fordism,const,2,3,49,5,3,TRUE,47,40,TRUE,NA,517.631859687053,58,-728.5304260827668,-809.5381420836895,TRUE,computed,-728.5304260827668,-809.5381420836895,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,172.61341608885562,FALSE
fordism,const,2,4,49,5,3,TRUE,47,40,TRUE,NA,519.839110032582,69,-674.7713711496053,-771.1426194955307,TRUE,computed,-674.7713711496053,-771.1426194955307,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,226.37247102201707,FALSE
fordism,const,3,0,49,5,4,TRUE,46,45,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,3,1,49,5,4,TRUE,46,45,TRUE,NA,518.5603094588419,61,-714.5218104561029,-799.7195807329355,TRUE,computed,-714.5218104561029,-799.7195807329355,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,186.62203171551948,FALSE
fordism,const,3,2,49,5,4,TRUE,46,45,TRUE,NA,541.9529027701084,72,-703.1334414544165,-803.6947440762517,TRUE,computed,-703.1334414544165,-803.6947440762517,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,198.01040071720593,FALSE
fordism,const,3,3,49,5,4,TRUE,46,45,TRUE,NA,553.0614391947297,83,-667.1769586794397,-783.1017936462774,TRUE,computed,-667.1769586794397,-783.1017936462774,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,233.96688349218266,FALSE
fordism,const,3,4,49,5,4,TRUE,46,45,TRUE,NA,557.1730572111851,94,-617.226639088131,-748.5150063999713,TRUE,computed,-617.226639088131,-748.5150063999713,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,283.91720308349136,FALSE
fordism,const,4,0,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,4,1,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,4,2,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,4,3,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,4,4,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,5,0,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,5,1,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,5,2,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,5,3,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,5,4,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,6,0,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,6,1,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,6,2,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,6,3,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,6,4,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,7,0,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,7,1,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,7,2,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,7,3,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
fordism,const,7,4,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-901.1438421716224,NA,FALSE
post_fordism,none,1,0,50,5,2,TRUE,49,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,1,1,50,5,2,TRUE,49,30,TRUE,NA,554.0723579590924,10,-1054.7825848729804,-1069.0244858639037,TRUE,computed,-1054.7825848729804,-1069.0244858639037,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,0,TRUE
post_fordism,none,1,2,50,5,2,TRUE,49,30,TRUE,NA,563.0522582831064,20,-1019.380254475804,-1047.86405645765,TRUE,computed,-1019.380254475804,-1047.86405645765,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,35.40233039717634,FALSE
post_fordism,none,1,3,50,5,2,TRUE,49,30,TRUE,NA,571.1378989147269,30,-982.1894046938404,-1024.9151076666094,TRUE,computed,-982.1894046938404,-1024.9151076666094,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,72.59318017913995,FALSE
post_fordism,none,1,4,50,5,2,TRUE,49,30,TRUE,NA,576.7459855887598,40,-940.043446996702,-997.0110509603938,TRUE,computed,-940.043446996702,-997.0110509603938,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,114.73913787627839,FALSE
post_fordism,none,2,0,50,5,3,TRUE,48,35,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,2,1,50,5,3,TRUE,48,35,TRUE,NA,561.3221522643664,35,-935.8768458705174,-985.7234993387476,TRUE,computed,-935.8768458705174,-985.7234993387476,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,118.90573900246295,FALSE
post_fordism,none,2,2,50,5,3,TRUE,48,35,TRUE,NA,572.0912202394853,45,-904.0528507755508,-968.141405234704,TRUE,computed,-904.0528507755508,-968.141405234704,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,150.7297340974295,FALSE
post_fordism,none,2,3,50,5,3,TRUE,48,35,TRUE,NA,579.7301889536819,55,-865.9686571587395,-944.299112608816,TRUE,computed,-865.9686571587395,-944.299112608816,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,188.8139277142409,FALSE
post_fordism,none,2,4,50,5,3,TRUE,48,35,TRUE,NA,583.6724313418854,65,-820.4910108899419,-913.0633673309412,TRUE,computed,-820.4910108899419,-913.0633673309412,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,234.29157398303846,FALSE
post_fordism,none,3,0,50,5,4,TRUE,47,40,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,3,1,50,5,4,TRUE,47,40,TRUE,NA,583.8997357309737,60,-847.6266851907208,-933.0780911362586,TRUE,computed,-847.6266851907208,-933.0780911362586,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,207.1558996822596,FALSE
post_fordism,none,3,2,50,5,4,TRUE,47,40,TRUE,NA,596.4778700908415,70,-819.420822865252,-919.1141298017128,TRUE,computed,-819.420822865252,-919.1141298017128,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,235.36176200772832,FALSE
post_fordism,none,3,3,50,5,4,TRUE,47,40,TRUE,NA,606.7132860842887,80,-786.529523806942,-900.4647317343258,TRUE,computed,-786.529523806942,-900.4647317343258,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,268.2530610660383,FALSE
post_fordism,none,3,4,50,5,4,TRUE,47,40,TRUE,NA,610.7121311370414,90,-741.165082867243,-869.3421917855496,TRUE,computed,-741.165082867243,-869.3421917855496,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,313.6175020057374,FALSE
post_fordism,none,4,0,50,5,5,TRUE,46,45,TRUE,NA,NA,75,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,4,1,50,5,5,TRUE,46,45,TRUE,NA,605.735134915505,85,-757.8921559467724,-878.9483143696176,TRUE,computed,-757.8921559467724,-878.9483143696176,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,296.89042892620796,FALSE
post_fordism,none,4,2,50,5,5,TRUE,46,45,TRUE,NA,618.1407276248887,95,-729.3412103203352,-864.6392697341034,TRUE,computed,-729.3412103203352,-864.6392697341034,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,325.44137455264513,FALSE
post_fordism,none,4,3,50,5,5,TRUE,46,45,TRUE,NA,628.8198229927914,105,-697.3372700109362,-846.8772304156274,TRUE,computed,-697.3372700109362,-846.8772304156274,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,357.44531486204414,FALSE
post_fordism,none,4,4,50,5,5,TRUE,46,45,TRUE,NA,633.3429992672143,115,-653.0214915145776,-816.8033529101917,TRUE,computed,-653.0214915145776,-816.8033529101917,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,401.7610933584027,FALSE
post_fordism,none,5,0,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,5,1,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,5,2,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,5,3,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,5,4,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,6,0,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,6,1,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,6,2,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,6,3,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,6,4,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,7,0,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,7,1,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,7,2,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,7,3,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,none,7,4,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1054.7825848729804,NA,FALSE
post_fordism,const,1,0,50,5,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,NA,FALSE
post_fordism,const,1,1,50,5,2,TRUE,49,35,TRUE,NA,546.6407583344698,11,-1034.5831725192147,-1050.24926360923,TRUE,computed,-1034.5831725192147,-1050.24926360923,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,0,TRUE
post_fordism,const,1,2,50,5,2,TRUE,49,35,TRUE,NA,561.4918919233971,22,-1005.5870955473446,-1036.9192777273752,TRUE,computed,-1005.5870955473446,-1036.9192777273752,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,28.99607697187014,FALSE
post_fordism,const,1,3,50,5,2,TRUE,49,35,TRUE,NA,569.9895092834631,33,-963.8839861177516,-1010.8822593877974,TRUE,computed,-963.8839861177516,-1010.8822593877974,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,70.69918640146307,FALSE
post_fordism,const,1,4,50,5,2,TRUE,49,35,TRUE,NA,575.8291170639743,44,-916.8648575290492,-979.5292218891102,TRUE,computed,-916.8648575290492,-979.5292218891102,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,117.71831499016548,FALSE
post_fordism,const,2,0,50,5,3,TRUE,48,40,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,NA,FALSE
post_fordism,const,2,1,50,5,3,TRUE,48,40,TRUE,NA,556.142564994008,36,-920.18145822528,-971.4523017926028,TRUE,computed,-920.18145822528,-971.4523017926028,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,114.40171429393467,FALSE
post_fordism,const,2,2,50,5,3,TRUE,48,40,TRUE,NA,567.3661582289556,47,-883.9303005454503,-950.8672352027884,TRUE,computed,-883.9303005454503,-950.8672352027884,Q2,raw,APPX_grid_pic_table_Q2_raw_unrestricted.csv,Q2_raw,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1034.5831725192147,150.65287197376438,FALSE
